,job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,Employee_status,gender,age,marital_status_maried(Y/N),number_of_dependences,number_of_dependences (male),number_of_dependences (female),Education_level,GPA,year_graduated,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Best Performance,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3
14000,JG04,1.92,PG03,1.92,3.33,RM_type_C,Permanent,Male,1985,Y,2,2,0,level_4,3.46,2009,6.0,6,3,4,3,3,3,0,85.83999999999997,95.2,1.0,5,6,3
14001,JG04,2.5,PG03,2.5,1.5,RM_type_A,Permanent,Male,1988,N,0,0,0,,,,5.0,5,3,3,0,7,0,0,55.34666666666666,56.44,0.0,7,7,3
14002,JG04,1.42,PG03,1.42,1.5,RM_type_A,Permanent,Female,1991,N,0,0,0,level_4,3.47,2013,3.0,3,2,3,0,0,0,0,16.666666666666668,20.0,0.0,9,9,0
14003,JG04,8.0,PG04,3.5,0.5,RM_type_A,Permanent,Male,1978,Y,2,1,1,level_4,0.0,1999,15.0,16,7,5,1,7,0,0,71.56666666666666,72.62,0.0,6,7,3
14004,JG04,1.92,PG03,1.92,1.5,RM_type_B,Permanent,Male,1983,Y,1,1,0,level_4,3.22,2006,7.0,7,3,3,6,3,0,1,63.12333333333334,68.64,0.0,6,7,3
14005,JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Male,1988,Y,1,0,1,level_4,3.14,2011,5.0,5,3,3,2,3,0,1,64.17666666666666,67.96,0.0,6,7,3
14006,JG04,1.5,PG03,1.5,1.5,RM_type_A,Permanent,Male,1988,Y,0,0,0,level_4,3.06,2010,2.0,2,2,2,0,5,0,0,20.0,20.0,0.0,9,9,0
14007,JG03,0.08,PG01,0.08,0.08,RM_type_B,Contract,Male,1995,N,0,0,0,level_3,3.16,2016,,1,1,1,0,0,0,0,,,,9,9,0
14008,JG04,1.25,PG03,1.25,0.83,RM_type_B,Permanent,Male,1983,Y,3,3,0,level_4,2.64,2007,7.0,7,4,4,0,0,0,0,50.96333333333333,55.23,0.0,7,7,3
14009,JG04,2.5,PG03,2.5,0.0,RM_type_B,Permanent,Male,1987,Y,1,1,0,level_4,2.96,2012,5.0,5,4,2,0,4,0,0,69.52333333333333,70.74,0.0,6,7,3
14010,JG04,1.92,PG03,1.92,3.25,RM_type_A,Permanent,Male,1986,Y,1,0,1,level_4,3.03,2008,6.0,6,2,3,4,5,0,0,70.29666666666667,68.85,0.0,6,7,3
14011,JG04,1.92,PG03,1.92,1.5,RM_type_A,Permanent,Male,1986,Y,1,0,1,level_3,3.05,2009,6.0,6,4,2,1,4,0,0,56.36333333333334,53.27,0.0,7,7,1
14012,JG03,0.67,PG01,0.67,0.5,RM_type_B,Contract,Male,1988,N,0,0,0,level_3,3.08,2010,,1,2,1,0,0,0,0,,,,9,9,0
14013,JG04,1.92,PG03,1.92,1.5,RM_type_A,Permanent,Male,1985,Y,2,1,1,level_4,3.16,2008,7.0,7,3,3,0,0,3,0,84.10666666666667,91.79,1.0,6,6,3
14014,JG04,1.92,PG03,1.92,1.5,RM_type_A,Permanent,Female,1985,Y,0,0,0,level_3,2.92,2007,7.0,7,4,4,2,0,0,1,60.34,55.3,0.0,6,7,1
14015,JG04,1.92,PG03,1.92,2.5,RM_type_A,Permanent,Male,1988,Y,2,0,2,level_3,3.3,2009,6.0,6,3,3,0,1,0,0,55.44333333333333,57.41,0.0,6,7,3
14016,JG04,1.92,PG03,1.92,2.5,RM_type_C,Permanent,Male,1987,Y,0,0,0,level_4,3.15,2009,6.0,6,3,3,7,4,0,0,68.11666666666666,78.74,0.0,6,7,3
14017,JG04,1.42,PG03,1.42,2.25,RM_type_B,Permanent,Male,1981,Y,1,1,0,level_4,3.12,2012,6.0,6,3,2,0,3,0,1,51.88333333333333,51.94,0.0,7,7,3
14018,JG04,1.42,PG03,1.42,2.25,RM_type_B,Permanent,Male,1992,Y,0,0,0,level_4,3.39,2014,2.0,2,1,2,0,3,0,0,14.59,16.18,0.0,7,7,3
14019,JG04,2.5,PG03,2.5,1.5,RM_type_A,Permanent,Male,1987,N,0,0,0,level_4,3.72,2009,6.0,6,3,2,1,3,3,0,63.77,65.8,0.0,6,7,3
14020,JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,1990,N,0,0,0,level_4,2.79,2011,4.0,4,3,3,0,0,0,0,51.32666666666668,53.0,0.0,6,7,3
14021,JG04,1.92,PG03,1.92,1.5,RM_type_B,Permanent,Male,1984,Y,0,0,0,level_4,0.0,9999,5.0,5,3,3,1,3,0,0,53.70333333333334,56.36,0.0,7,7,3
14022,JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Male,1983,Y,1,1,0,level_3,2.75,2006,5.0,5,3,2,1,4,0,0,41.82666666666667,41.4,0.0,6,4,3
14023,JG03,0.67,PG01,0.67,0.67,RM_type_B,Contract,Female,1989,Y,0,0,0,level_4,3.28,2011,,1,1,1,0,0,0,0,,,,9,9,0
14024,JG04,1.67,PG03,1.67,2.5,RM_type_C,Permanent,Female,1986,Y,2,1,1,level_4,3.5,2007,7.0,7,3,3,0,0,0,0,56.91,67.33,0.0,6,7,1
14025,JG04,1.92,PG03,1.92,2.42,RM_type_A,Permanent,Female,1984,Y,1,1,0,level_4,3.45,2006,6.0,6,2,4,1,3,0,0,68.32333333333334,69.7,0.0,6,7,3
14026,JG04,1.92,PG03,1.92,1.5,RM_type_B,Permanent,Male,1986,N,0,0,0,level_4,3.19,2008,6.0,6,2,4,0,3,6,1,68.86333333333333,74.49,0.0,6,7,3
14027,JG04,1.5,PG03,1.5,0.5,RM_type_B,Permanent,Female,1983,Y,2,0,2,level_3,2.53,2005,5.0,5,3,2,0,0,0,0,54.69666666666666,56.32,0.0,7,7,3
14028,JG04,1.92,PG03,1.92,2.5,RM_type_A,Permanent,Male,1987,Y,1,1,0,level_3,3.05,2007,5.0,5,2,2,0,3,0,0,53.56,59.53,0.0,6,7,1
14029,JG04,1.92,PG03,1.92,1.5,RM_type_B,Permanent,Female,1989,Y,1,0,1,level_4,3.18,2012,3.0,3,2,4,0,3,0,1,76.48,84.08,0.0,5,7,3
14030,JG05,0.5,PG05,0.5,1.5,RM_type_A,Permanent,Male,1985,N,0,0,0,level_4,3.45,2008,7.0,7,2,5,5,0,0,0,101.88666666666666,102.09,3.0,6,6,3
14031,JG04,1.92,PG03,1.92,0.75,RM_type_A,Permanent,Male,1985,Y,1,0,1,level_4,2.99,2008,6.0,6,4,3,0,5,0,0,66.74333333333334,68.06,0.0,6,7,3
14032,JG04,2.17,PG03,2.17,2.42,RM_type_B,Permanent,Male,1987,Y,1,0,1,level_4,3.04,2010,6.0,6,3,2,0,6,0,0,56.71,60.9,0.0,6,7,3
14033,JG04,0.33,PG03,0.33,0.17,RM_type_B,Permanent,Male,1987,Y,0,0,0,level_4,3.15,2012,1.0,1,2,1,0,0,0,0,,,,9,9,0
14034,JG04,8.0,PG04,3.5,1.5,RM_type_A,Permanent,Male,1978,Y,4,3,1,level_4,0.0,2002,15.0,16,6,9,0,3,0,0,55.55333333333334,61.64,0.0,4,7,3
14035,JG04,1.92,PG03,1.92,2.5,RM_type_B,Permanent,Male,1988,Y,0,0,0,level_4,3.1,2011,5.0,5,2,3,0,0,0,0,53.46333333333334,58.1,0.0,6,7,3
14036,JG04,2.17,PG03,2.17,1.5,RM_type_A,Permanent,Male,1987,Y,2,1,1,level_4,3.27,2010,4.0,4,3,2,0,3,0,0,100.21999999999998,100.7,3.0,6,5,3
14037,JG03,0.42,PG01,0.42,0.42,RM_type_B,Contract,Male,1992,Y,0,0,0,level_4,3.18,2015,,1,1,1,0,0,0,0,,,,9,9,0
14038,JG04,1.67,PG03,1.67,2.0,RM_type_A,Permanent,Male,1986,Y,0,0,0,level_4,3.28,2010,6.0,6,4,5,0,6,1,0,83.4066666666667,59.47,2.0,7,7,3
14039,JG04,1.75,PG03,1.75,1.0,RM_type_A,Permanent,Male,1990,Y,0,0,0,,,,4.0,4,2,3,2,5,3,0,98.33666666666666,94.7,3.0,7,5,1
14040,JG04,1.67,PG03,1.67,0.5,RM_type_B,Permanent,Male,1986,Y,1,0,1,,,,4.0,4,2,4,0,3,2,0,78.14,77.86,0.0,6,6,1
14041,JG04,1.17,PG03,1.17,1.5,RM_type_B,Permanent,Female,1989,N,0,0,0,level_4,3.6,2013,2.0,2,1,2,0,0,1,0,,,,9,9,0
14042,JG05,2.08,PG06,0.0,0.83,RM_type_A,Permanent,Male,1982,Y,1,1,0,level_4,2.99,2005,12.0,13,11,8,0,5,2,0,,,,9,9,0
14043,JG04,1.75,PG03,1.75,2.0,RM_type_B,Permanent,Female,1986,Y,1,0,1,level_3,3.27,2010,6.0,6,4,3,2,6,3,0,58.31,52.96,0.0,6,7,1
14044,JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1988,Y,1,0,1,level_4,3.41,2011,3.0,3,2,3,0,2,0,0,76.66333333333334,84.99,0.0,6,7,3
14045,JG04,0.33,PG03,0.33,0.67,RM_type_A,Permanent,Male,1990,N,0,0,0,level_3,3.23,2012,3.0,3,3,3,0,0,0,1,53.54666666666666,65.62,0.0,7,6,3
14046,JG04,1.33,PG03,1.33,0.25,RM_type_B,Permanent,Male,1988,Y,0,0,0,level_3,2.86,2009,3.0,3,2,2,0,6,1,0,70.92333333333333,79.83,0.0,6,7,3
14047,JG04,2.5,PG03,2.5,2.0,RM_type_B,Permanent,Male,1987,Y,2,0,2,,,,5.0,5,2,2,0,0,4,0,89.52333333333333,57.19,2.0,7,7,3
14048,JG04,1.58,PG03,1.58,1.42,RM_type_B,Permanent,Male,1991,Y,0,0,0,,,,4.0,4,2,2,0,4,2,0,73.48333333333333,79.92,0.0,6,7,1
14049,JG04,1.67,PG03,1.67,2.58,RM_type_A,Permanent,Male,1988,Y,1,1,0,level_4,3.4,2011,3.0,3,1,3,1,2,0,0,65.54333333333334,67.71,0.0,7,6,3
14050,JG04,1.0,PG03,1.0,1.0,RM_type_B,Permanent,Female,1986,Y,0,0,0,level_4,3.26,2010,1.0,1,1,1,0,0,4,0,,,,9,9,0
14051,JG03,0.33,PG01,0.33,0.25,RM_type_B,Contract,Male,1991,N,0,0,0,level_4,3.34,2014,,1,2,1,0,0,0,0,,,,9,9,0
14052,JG04,1.75,PG03,1.75,2.0,RM_type_A,Permanent,Male,1986,Y,0,0,0,level_3,2.82,2007,6.0,6,3,4,3,7,0,0,86.62,59.95,2.0,7,7,1
14053,JG04,1.67,PG03,1.67,0.0,RM_type_A,Permanent,Male,1989,Y,1,1,0,level_3,3.36,2010,6.0,6,5,2,1,3,3,0,78.79666666666667,78.55,0.0,6,6,1
14054,JG04,1.33,PG03,1.33,0.5,RM_type_B,Permanent,Male,1985,Y,1,1,0,level_1,0.0,2016,4.0,4,2,3,1,2,0,0,75.49,84.01,0.0,5,5,1
14055,JG04,1.33,PG03,1.33,2.58,RM_type_B,Permanent,Male,1990,Y,0,0,0,level_3,2.92,2012,3.0,3,1,2,0,2,0,0,60.13333333333333,61.04,0.0,6,7,3
14056,JG04,1.67,PG03,1.67,0.5,RM_type_B,Permanent,Female,1989,N,0,0,0,level_4,3.38,2011,3.0,3,2,2,0,8,5,0,56.42666666666667,60.29,0.0,6,7,3
14057,JG04,1.92,PG03,1.92,0.83,RM_type_A,Permanent,Male,1986,Y,0,0,0,,,,5.0,5,3,4,1,3,0,0,99.79333333333334,104.9,3.0,6,8,1
14058,JG04,1.58,PG03,1.58,1.42,RM_type_B,Permanent,Male,1988,Y,0,0,0,,,,4.0,4,2,3,2,3,0,0,90.0,90.88,3.0,7,6,3
14059,JG04,1.67,PG03,1.67,0.5,RM_type_B,Permanent,Female,1991,N,0,0,0,level_4,3.41,2012,3.0,3,2,2,0,3,0,0,92.98666666666666,98.63,2.0,6,6,3
14060,JG04,1.17,PG03,1.17,1.5,RM_type_B,Permanent,Male,1990,Y,1,1,0,level_3,3.0,2012,2.0,2,1,2,1,0,0,0,,,,9,9,0
14061,JG04,1.0,PG03,1.0,1.0,RM_type_B,Permanent,Female,1989,N,0,0,0,level_4,3.37,2012,1.0,1,1,1,0,0,0,0,,,,9,9,0
14062,JG04,1.0,PG03,1.0,0.83,RM_type_B,Permanent,Male,1992,N,0,0,0,level_4,3.61,2015,1.0,1,2,2,0,0,1,0,,,,9,9,0
14063,JG04,1.75,PG03,1.75,2.0,RM_type_A,Permanent,Female,1991,Y,0,0,0,level_3,3.5,2011,6.0,6,3,4,8,3,0,1,93.59666666666668,67.09,2.0,7,7,3
14064,JG04,1.75,PG03,1.75,4.0,RM_type_A,Permanent,Male,1989,Y,1,0,1,,,,4.0,4,1,3,2,4,0,0,109.43333333333334,116.08,3.0,6,8,3
14065,JG04,1.33,PG03,1.33,0.5,RM_type_B,Permanent,Male,1987,Y,0,0,0,level_3,2.91,2011,3.0,3,3,2,0,0,1,0,14.3,14.11,0.0,7,7,3
14066,JG04,1.0,PG03,1.0,1.0,RM_type_B,Permanent,Male,1991,Y,0,0,0,level_4,3.11,2014,1.0,1,1,1,0,0,1,0,,,,9,9,0
14067,JG03,0.33,PG01,0.33,0.25,RM_type_B,Contract,Male,1993,N,0,0,0,level_4,3.23,2015,,1,2,1,0,0,0,0,,,,9,9,0
14068,JG04,0.33,PG03,0.33,2.58,RM_type_B,Permanent,Male,1987,Y,0,0,0,level_4,3.04,2011,3.0,3,1,2,0,6,0,0,70.34333333333333,73.67,0.0,6,6,1
14069,JG04,1.58,PG03,1.58,0.5,RM_type_B,Permanent,Male,1992,Y,0,0,0,level_4,3.5,2014,3.0,3,2,2,0,3,3,0,77.67,80.0,0.0,6,6,3
14070,JG04,1.0,PG03,1.0,1.0,RM_type_B,Permanent,Female,1990,Y,1,1,0,level_4,3.4,2013,1.0,1,1,1,0,0,8,0,,,,9,9,0
14071,JG03,0.33,PG01,0.33,0.25,RM_type_B,Contract,Female,1986,N,0,0,0,level_4,3.35,2011,,1,2,1,0,0,0,0,,,,9,9,0
14072,JG04,1.75,PG03,1.75,2.0,RM_type_A,Permanent,Female,1986,Y,1,0,1,level_4,2.91,9999,6.0,6,3,2,6,6,0,0,96.75333333333332,74.26,2.0,6,7,3
14073,JG04,1.75,PG03,1.75,1.42,RM_type_A,Permanent,Male,1988,Y,2,2,0,,,,5.0,5,3,3,0,4,0,1,85.46666666666665,95.62,2.0,6,6,3
14074,JG04,1.67,PG03,1.67,0.5,RM_type_B,Permanent,Male,1984,Y,0,0,0,,,,5.0,5,2,2,1,3,0,0,79.36,57.14,2.0,7,7,3
14075,JG04,0.42,PG03,0.42,0.42,RM_type_B,Permanent,Female,1989,N,0,0,0,level_4,3.56,2011,1.0,1,1,1,0,0,0,0,,,,9,9,0
14076,JG04,8.0,PG05,8.0,5.08,RM_type_A,Permanent,Female,1969,Y,3,0,3,level_1,0.0,\N,31.0,31,7,9,6,0,0,0,97.42,99.22,3.0,6,6,3
14077,JG04,1.67,PG03,1.67,0.5,RM_type_B,Permanent,Male,1986,Y,0,0,0,level_3,3.46,2007,3.0,3,2,2,0,8,5,0,47.15666666666666,52.26,0.0,6,7,3
14078,JG04,0.42,PG03,0.42,0.42,RM_type_B,Permanent,Male,1992,N,0,0,0,level_4,3.74,2014,1.0,1,1,1,0,0,0,0,,,,9,9,0
14079,JG03,0.33,PG01,0.33,0.25,RM_type_B,Contract,Male,1992,N,0,0,0,level_4,3.37,2017,,1,2,1,0,0,0,0,,,,9,9,0
14080,JG03,0.17,PG01,0.17,0.17,RM_type_B,Contract,Male,1991,N,0,0,0,level_4,3.63,2013,,1,1,1,0,0,0,0,,,,9,9,0
14081,JG04,1.67,PG03,1.67,3.5,RM_type_B,Permanent,Male,1987,Y,1,0,1,level_4,3.38,2010,6.0,6,2,3,9,8,0,0,101.06666666666668,109.42,3.0,6,5,3
14082,JG04,1.67,PG03,1.67,0.25,RM_type_B,Permanent,Male,1987,Y,1,1,0,level_4,3.03,2011,6.0,6,5,3,3,5,0,0,44.38666666666666,44.03,0.0,6,7,3
14083,JG04,1.67,PG03,1.67,2.5,RM_type_A,Permanent,Male,1987,Y,1,0,1,level_4,2.97,2009,5.0,5,4,3,0,5,1,1,90.28666666666665,106.46,2.0,6,8,3
14084,JG04,1.67,PG03,1.67,2.5,RM_type_A,Permanent,Male,1987,N,0,0,0,,,,5.0,5,2,3,0,5,0,1,92.70333333333332,102.42,3.0,6,5,3
14085,JG04,5.17,PG04,2.0,2.5,RM_type_A,Permanent,Female,1980,Y,3,0,3,level_4,3.22,2004,15.0,15,7,7,5,0,0,1,77.46999999999998,78.7,0.0,5,7,3
14086,JG04,1.75,PG03,1.75,2.83,RM_type_B,Permanent,Male,1985,Y,3,2,1,level_4,3.65,2009,7.0,7,2,4,4,0,2,0,,,,9,9,0
14087,JG04,1.42,PG03,1.42,2.0,RM_type_B,Permanent,Male,1988,N,0,0,0,level_4,3.25,2011,2.0,2,1,2,0,0,0,1,20.0,20.0,0.0,9,9,0
14088,JG03,0.33,PG01,0.33,0.25,RM_type_B,Contract,Female,1993,N,0,0,0,level_4,3.3,2017,,1,2,1,0,0,0,0,,,,9,9,0
14089,JG04,1.67,PG03,1.67,2.25,RM_type_A,Permanent,Male,1988,Y,1,0,1,level_3,2.81,2010,5.0,5,4,4,4,6,0,0,66.95,90.77,1.0,5,7,3
14090,JG04,0.92,PG03,0.92,0.92,RM_type_B,Permanent,Male,1992,N,0,0,0,level_4,3.56,2014,1.0,1,1,1,0,0,0,0,,,,9,9,0
14091,JG04,1.83,PG03,1.83,0.0,RM_type_A,Permanent,Male,1989,Y,1,0,1,level_3,2.96,2010,6.0,6,5,7,1,0,0,0,47.04333333333333,52.0,0.0,6,7,3
14092,JG04,1.67,PG03,1.67,2.25,RM_type_B,Permanent,Male,1989,Y,0,0,0,,,,4.0,4,3,3,1,13,0,1,46.48666666666667,56.81,0.0,6,7,1
14093,JG04,1.67,PG03,1.67,1.42,RM_type_A,Permanent,Male,1987,N,0,0,0,,,,4.0,4,2,4,0,6,1,0,64.81,65.46,0.0,6,7,1
14094,JG04,1.67,PG03,1.67,2.5,RM_type_B,Permanent,Male,1986,Y,1,0,1,,,,4.0,4,2,3,0,8,0,0,43.63,43.26,0.0,7,7,1
14095,JG04,1.0,PG03,1.0,1.0,RM_type_B,Permanent,Male,1987,N,0,0,0,level_3,3.26,2011,1.0,1,1,1,0,0,0,0,,,,9,9,0
14096,JG03,0.33,PG01,0.33,0.25,RM_type_B,Contract,Male,1992,N,0,0,0,level_4,3.36,2015,,1,3,1,0,0,0,0,,,,9,9,0
14097,JG04,1.67,PG03,1.67,3.5,RM_type_B,Permanent,Female,1990,Y,3,0,3,level_3,3.02,2012,5.0,5,2,2,0,5,3,1,60.84333333333333,52.76,0.0,6,7,1
14098,JG04,1.67,PG03,1.67,2.5,RM_type_A,Permanent,Male,1988,Y,1,0,1,,,,5.0,5,3,3,5,0,6,1,55.73,67.12,0.0,6,7,3
14099,JG04,1.42,PG03,1.42,0.5,RM_type_B,Permanent,Male,1988,N,0,0,0,level_4,3.1,2013,3.0,3,2,2,0,5,1,1,48.94,53.15,0.0,6,7,3
14100,JG04,1.42,PG03,1.42,1.92,RM_type_A,Permanent,Male,1989,Y,0,0,0,level_3,2.76,2011,2.0,2,1,2,1,8,0,1,13.06,13.06,0.0,7,7,3
14101,JG04,1.17,PG03,1.17,1.5,RM_type_B,Permanent,Male,1992,Y,0,0,0,level_4,2.94,2014,2.0,2,1,2,0,1,1,0,,,,9,9,0
14102,JG04,7.0,PG04,3.5,3.5,RM_type_A,Permanent,Female,1984,Y,1,1,0,level_4,3.53,2008,7.0,7,2,4,0,0,1,0,90.08333333333331,91.76,3.0,5,7,3
14103,JG04,2.42,PG03,2.42,1.42,RM_type_B,Permanent,Male,1988,Y,1,0,1,,,,5.0,5,3,3,0,5,0,1,101.45,108.11,3.0,5,6,3
14104,JG04,1.67,PG03,1.67,2.5,RM_type_A,Permanent,Male,1987,Y,1,1,0,,,,4.0,4,2,2,0,0,0,1,62.50666666666666,66.32,0.0,6,7,3
14105,JG04,1.67,PG03,1.67,2.5,RM_type_A,Permanent,Male,1982,Y,2,1,1,level_4,2.81,2007,7.0,7,4,4,2,0,0,1,86.34333333333332,94.6,2.0,5,7,3
14106,JG04,1.67,PG03,1.67,2.58,RM_type_B,Permanent,Male,1986,Y,0,0,0,level_3,2.78,2008,3.0,3,1,2,0,4,0,1,65.83333333333333,74.34,0.0,5,7,1
14107,JG04,1.08,PG03,1.08,0.5,RM_type_A,Permanent,Male,1985,Y,0,0,0,level_4,2.82,2009,7.0,7,4,4,3,5,0,1,95.62333333333332,105.18,2.0,6,5,1
14108,JG04,2.17,PG03,2.17,3.5,RM_type_A,Permanent,Male,1987,Y,1,1,0,level_4,2.97,2010,5.0,5,2,3,4,8,0,0,73.47333333333333,80.83,0.0,6,7,3
14109,JG04,1.42,PG03,1.42,2.0,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,3.4,2013,2.0,2,1,2,0,5,0,1,71.23,71.23,0.0,5,7,3
14110,JG04,1.0,PG03,1.0,1.0,RM_type_B,Permanent,Male,1990,Y,0,0,0,level_4,3.07,2013,1.0,1,1,1,0,0,0,0,,,,9,9,0
14111,JG04,0.67,PG03,0.67,0.67,RM_type_A,Permanent,Male,1978,Y,0,0,0,level_3,3.07,2014,1.0,1,1,2,0,0,0,0,,,,9,9,0
14112,JG04,0.08,PG03,0.08,0.08,RM_type_B,Permanent,Male,1992,Y,0,0,0,level_4,3.08,2014,1.0,1,1,1,0,0,0,0,,,,9,9,0
14113,JG04,1.42,PG03,1.42,3.67,RM_type_B,Permanent,Male,1990,Y,0,0,0,level_4,2.89,2014,4.0,4,1,2,1,0,0,0,59.90666666666667,65.45,0.0,6,7,3
14114,JG04,1.42,PG03,1.42,2.58,RM_type_B,Permanent,Female,1988,Y,1,1,0,level_3,3.05,2010,3.0,3,1,2,0,5,2,1,61.37333333333334,68.48,0.0,5,7,3
14115,JG04,0.08,PG03,0.08,0.08,RM_type_B,Permanent,Male,1993,N,0,0,0,level_3,3.18,2015,1.0,1,1,1,0,0,0,0,,,,9,9,0
14116,JG04,7.0,PG04,3.5,3.0,RM_type_A,Permanent,Male,1983,Y,2,1,1,level_3,2.97,2005,7.0,7,3,3,8,3,1,0,44.16666666666666,42.72,0.0,6,7,1
14117,JG04,1.0,PG03,1.0,1.0,RM_type_B,Permanent,Male,1992,Y,0,0,0,level_4,3.2,2015,1.0,1,1,1,0,3,1,0,,,,9,9,0
14118,JG04,1.67,PG03,1.67,2.5,RM_type_B,Permanent,Male,1989,Y,0,0,0,,,,4.0,4,2,3,0,3,0,0,70.81666666666666,74.86,0.0,6,7,1
14119,JG04,0.83,PG03,0.83,0.0,RM_type_B,Permanent,Male,1989,Y,0,0,0,level_4,2.78,2013,1.0,1,2,2,0,0,0,0,,,,9,9,0
14120,JG04,1.67,PG03,1.67,1.67,RM_type_A,Permanent,Male,1986,Y,2,1,1,level_4,2.98,2010,7.0,7,2,3,2,0,0,1,77.91333333333334,78.99,0.0,6,7,3
14121,JG04,1.67,PG03,1.67,2.5,RM_type_A,Permanent,Male,1988,Y,2,0,2,level_3,2.76,2010,6.0,6,3,2,2,5,1,0,59.33000000000001,60.38,0.0,6,7,1
14122,JG04,1.67,PG03,1.67,1.42,RM_type_A,Permanent,Male,1987,N,0,0,0,,,,5.0,5,4,4,0,11,0,0,52.44666666666666,51.06,0.0,7,7,3
14123,JG04,1.67,PG03,1.67,2.5,RM_type_A,Permanent,Female,1988,Y,0,0,0,,,,4.0,4,2,2,0,6,0,1,67.10000000000001,71.61,0.0,5,7,3
14124,JG04,1.67,PG03,1.67,3.08,RM_type_B,Permanent,Male,1987,Y,1,1,0,level_4,2.82,2010,3.0,3,1,2,0,5,0,0,53.69,58.99,0.0,6,7,1
14125,JG04,1.83,PG04,0.0,1.0,RM_type_A,Permanent,Male,1985,Y,2,2,0,level_4,3.53,2007,6.0,6,3,5,11,0,0,0,79.80333333333333,88.46,1.0,5,7,3
14126,JG04,1.67,PG03,1.67,2.5,RM_type_A,Permanent,Male,1989,Y,0,0,0,,,,4.0,4,2,4,0,5,0,0,75.35000000000002,89.4,2.0,6,5,3
14127,JG04,1.67,PG03,1.67,0.5,RM_type_B,Permanent,Male,1987,Y,0,0,0,level_4,3.02,2012,3.0,3,2,2,0,5,0,1,60.01,66.63,0.0,6,7,3
14128,JG04,2.42,PG03,2.42,3.5,RM_type_A,Permanent,Male,1986,Y,0,0,0,level_4,2.97,2010,6.0,6,2,3,0,5,0,0,22.83,15.78,0.0,6,7,1
14129,JG04,0.67,PG03,0.67,0.67,RM_type_B,Permanent,Male,1993,N,0,0,0,level_4,3.46,2015,1.0,1,1,1,0,0,0,0,,,,9,9,0
14130,JG04,2.5,PG03,2.5,1.5,RM_type_A,Permanent,Male,1986,Y,0,0,0,level_3,2.98,2007,7.0,7,4,5,5,8,0,0,74.71,84.47,0.0,6,7,1
14131,JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Male,1986,Y,2,2,0,level_3,3.21,2007,7.0,7,6,5,5,2,0,0,53.88,85.92,1.0,6,6,3
14132,JG04,1.92,PG03,1.92,1.5,RM_type_A,Permanent,Male,1988,Y,1,0,1,,,,4.0,4,2,3,2,8,2,1,85.7633333333333,91.73,1.0,6,6,3
14133,JG03,0.33,PG01,0.33,0.33,RM_type_B,Contract,Female,1989,N,0,0,0,level_4,3.45,2013,,1,1,1,0,0,0,0,,,,9,9,0
14134,JG04,0.08,PG03,0.08,0.08,RM_type_B,Permanent,Male,1993,N,0,0,0,level_3,3.08,2014,1.0,1,1,1,0,0,0,0,,,,9,9,0
14135,JG04,1.0,PG03,1.0,1.0,RM_type_B,Permanent,Male,1987,Y,0,0,0,level_4,3.18,2012,1.0,1,1,1,1,0,1,0,,,,9,9,0
14136,JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Male,1985,Y,0,0,0,level_3,2.79,2007,7.0,7,4,4,10,9,0,1,92.72666666666667,104.02,2.0,8,5,1
14137,JG04,1.08,PG03,1.08,1.42,RM_type_B,Permanent,Male,1989,Y,0,0,0,level_4,2.97,2014,1.0,1,1,2,0,0,0,0,,,,9,9,0
14138,JG03,0.08,PG01,0.08,0.08,RM_type_B,Contract,Male,1993,Y,0,0,0,level_4,3.46,2015,,1,1,1,0,0,0,0,,,,9,9,0
14139,JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Male,1989,Y,0,0,0,level_4,2.2,2013,5.0,5,3,3,0,5,1,0,79.31666666666666,73.12,0.0,7,7,3
14140,JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Male,1990,Y,1,0,1,level_4,3.49,2013,4.0,4,3,3,3,9,0,0,110.10666666666668,113.77,3.0,6,5,3
14141,JG04,1.67,PG03,1.67,0.5,RM_type_B,Permanent,Male,1990,Y,1,1,0,level_4,3.09,2013,3.0,3,3,2,2,7,1,0,61.92,89.0,1.0,6,6,3
14142,JG04,0.67,PG03,0.67,0.67,RM_type_B,Permanent,Female,1990,Y,1,0,1,level_4,3.48,2016,1.0,1,1,1,0,0,0,0,,,,9,9,0
14143,JG04,1.92,PG03,1.92,1.5,RM_type_A,Permanent,Male,1989,Y,0,0,0,,,,4.0,4,2,3,2,6,0,0,86.01333333333334,95.87,1.0,6,6,3
14144,JG04,1.42,PG03,1.42,0.5,RM_type_A,Permanent,Male,1991,Y,0,0,0,level_4,3.16,2013,2.0,2,2,3,1,4,0,0,,,,9,9,0
